SYMBOL,NAME
VBL,Varun Beverages Ltd
SALEM,Salem Erode Investments Ltd
UPROTECH,Unipro Technologies Ltd
FRANKLININD,Franklin Industries Ltd
LKPSEC,Lkp Securities Ltd
OSIAJEE,Osiajee Texfab Ltd
CMBL,Corporate Merchant Bankers Ltd
SFL,Sheela Foam Ltd
EIKO,Eiko Lifesciences Ltd
AVL,Aditya Vision Ltd
HEADSUP,Heads Up Ventures Ltd
TCIEXP,Tci Express Ltd
SHASHANK,Shashank Traders Ltd
LAURUSLABS,Laurus Labs Ltd
NEWLIGHT,New Light Industries Ltd
VSL,Viram Suvarn Ltd
MTPL,Marg Techno Projects Ltd
SHANGAR,Shangar Decor Ltd
GLCL,Globe Commercials Ltd
FLORACORP,Flora Corporation Ltd
TRU,Trucap Finance Ltd
SKL,Super Fine Knitters Ltd
RAIDEEPIND,Raideep Industries Ltd
PRICOLLTD,Pricol Ltd
JITFINFRA,Jitf Infralogistics Ltd
SUERYAAKNI,Sueryaa Knitwear Ltd
TANVI,Tanvi Foods (India) Ltd
RMC,Rmc Switchgears Ltd
PARMAX,Parmax Pharma Ltd
LLFICL,Leading Leasing Finance And Investment Company Ltd
DANUBE,Danube Industries Ltd
RADIOCITY,Music Broadcast Ltd
DMART,Avenue Supermarts Ltd
IFL,Ifl Enterprises Ltd
ONTIC,Ontic Finserve Ltd
SMLT,Sarthak Metals Ltd
CHEMCRUX,Chemcrux Enterprises Ltd
MANOMAY,Manomay Tex India Ltd
MAXIMUS,Maximus International Ltd
MANAS,Manas Properties Ltd
CLEDUCATE,Cl Educate Ltd
PRIMEFRESH,Prime Fresh Ltd
OCEANIC,Oceanic Foods Ltd
OCTAWARE,Octaware Technologies Ltd
SHANKARA,Shankara Building Products Ltd
ESCORP,Escorp Asset Management Ltd
PARMSILK,Parmeshwari Silk Mills Ltd
KMSMEDI,Kms Medisurgi Ltd
CLFL,Classic Leasing & Finance Ltd
STARLENT,Starlineps Enterprises Ltd
SCHAND,S Chand And Company Ltd
KANUNGO,Kanungo Financiers Ltd
MEERA,Meera Industries Ltd
HUDCO,Housing & Urban Development Corporation Ltd
PSPPROJECT,Psp Projects Ltd
GKL,Guru Krupa Gems And Jewellery Ltd
YUG,Yug Decor Ltd
VARIMAN,Variman Global Enterprises Ltd
STARCEMENT,Star Cement Ltd
RIDDHICORP,Riddhi Corporate Services Ltd
TEJASNET,Tejas Networks Ltd
ERIS,Eris Lifesciences Ltd
CONTAINER,Containerway International Ltd
GTPL,Gtpl Hathway Ltd
AUBANK,Au Small Finance Bank Ltd
LOWVOLIETF,Icici Prudential Nifty 100 Low Volatility 30 Etf
GEL,Gautam Exim Ltd
GGENG,G G Engineering Ltd
7NR,7Nr Retail Ltd
SALASAR,Salasar Techno Engineering Ltd
GANGESSECU,Ganges Securities Ltd
PALASHSECU,Palash Securities Ltd
AVADHSUGAR,Avadh Sugar & Energy Ltd
MAGADSUGAR,Magadh Sugar & Energy Ltd
JIGAR,Jigar Cables Ltd
CTCL,Captain Technocast Ltd
GSTL,Globalspace Technologies Ltd
NEXT50BETA,Uti Nifty Next 50 Etf
SIS,Sis Ltd
COCHINSHIP,Cochin Shipyard Ltd
HALEOSLABS,Haleos Labs Ltd
KIOCL,Kiocl Ltd
CHOTHANI,Chothani Foods Ltd
SMRUTHIORG,Smruthi Organics Ltd
ABCAPITAL,Aditya Birla Capital Ltd
APEX,Apex Frozen Foods Ltd
SHISHIND,Shish Industries Ltd
ANG,Ang Lifesciences India Ltd
KCDGROUP,Kcd Industries India Ltd
DIXON,Dixon Technologies (India) Ltd
BRNL,Bharat Road Network Ltd
DCAL,Dishman Carbogen Amcis Ltd
LASA,Lasa Supergenerics Ltd
PROCLB,Pro Clb Global Ltd
MATRIMONY,Matrimony.Com Ltd
CAPACITE,Capacite Infraprojects Ltd
ICICIGI,Icici Lombard General Insurance Company Ltd
PQIF,Polo Queen Industrial And Fintech Ltd
AAYUSHBULL,Aayush Art And Bullion Ltd
SBILIFE,Sbi Life Insurance Company Ltd
DIAMONDYD,Prataap Snacks Ltd
SHAREINDIA,Share India Securities Ltd
TTFL,Trident Texofab Ltd
POOJA,Poojawestern Metaliks Ltd
SAYAJIIND,Sayaji Industries Ltd
VANTABIO,Vanta Bioscience Ltd
MEHAI,Mehai Technology Ltd
IRIS,Iris Regtech Solutions Ltd
SGRL,Shree Ganesh Remedies Ltd
STL,Shreeji Translogistics Ltd
GODREJAGRO,Godrej Agrovet Ltd
MASFIN,Mas Financial Services Ltd
IEX,Indian Energy Exchange Ltd
GICRE,General Insurance Corporation Of India
KAARYAFSL,Kaarya Facilities And Services Ltd
SCPL,Sheetal Cool Products Ltd
TIINDIA,Tube Investments Of India Ltd
NAM-INDIA,Nippon Life India Asset Management Ltd
MAHLOG,Mahindra Logistics Ltd
NIACL,The New India Assurance Company Ltd
IFGLEXPOR,Ifgl Refractories Ltd
KHADIM,Khadim India Ltd
5PAISA,5Paisa Capital Ltd
HDFCLIFE,Hdfc Life Insurance Company Ltd
SBRANDS,Sanghvi Brands Ltd
SHARIKA,Sharika Enterprises Ltd
ICICIB22,Bharat 22 Etf - Icici Prudential Amc
ASPIRA,Aspira Pathlab & Diagnostics Ltd
DNAMEDIA,Diligent Media Corporation Ltd
DYCL,Dynamic Cables Ltd
RATNABHUMI,Ratnabhumi Developers Ltd
SHALBY,Shalby Ltd
MRCAGRO,Mrc Agrotech Ltd
DML,Diggi Multitrade Ltd
CRYSTAL,Crystal Business System Ltd
ASTRON,Astron Paper & Board Mill Ltd
CHANDRIMA,Chandrima Mercantiles Ltd
RITHWIKFMS,Rithwik Facility Management Services Ltd
JFL,Jhandewalas Foods Ltd
7SEASL,7Seas Entertainment Ltd
APOLLO,Apollo Micro Systems Ltd
NEWGEN,Newgen Software Technologies Ltd
PRAXIS,Praxis Home Retail Ltd
AMBER,Amber Enterprises India Ltd
TIRUFOAM,Tirupati Foam Ltd
SRUSTEELS,Sru Steels Ltd
ASHOKAMET,Ashoka Metcast Ltd
GALAXYSURF,Galaxy Surfactants Ltd
GGL,Gautam Gems Ltd
MEDICO,Medico Remedies Ltd
GUJHYSPIN,Gujarat Hy-Spin Ltd
LAL,Lorenzini Apparels Ltd
KENVI,Kenvi Jewels Ltd
IWP,The Indian Wood Products Company Ltd
BHATIA,Bhatia Communications & Retail (India) Ltd
SHIVAMILLS,Shiva Mills Ltd
ASTERDM,Aster Dm Healthcare Ltd
YSL,The Yamuna Syndicate Ltd
KANCOTEA,Kanco Tea & Industries Ltd
ANGEL,Angel Fibers Ltd
HGINFRA,H.G. Infra Engineering Ltd
INFLAME,Inflame Appliances Ltd
BPLPHARMA,Bharat Parenterals Ltd
SHREESHAY,Shreeshay Engineers Ltd
ACFL,Apex Capital And Finance Ltd
BDL,Bharat Dynamics Ltd
ACTIVE,Active Clothing Co Ltd
GOYALALUM,Goyal Aluminiums Ltd
BANDHANBNK,Bandhan Bank Ltd
HAL,Hindustan Aeronautics Ltd
SANDHAR,Sandhar Technologies Ltd
YASHO,Yasho Industries Ltd
BENARA,Benara Bearings And Pistons Ltd
MIDHANI,Mishra Dhatu Nigam Ltd
LEX,Lex Nimble Solutions Ltd
OBCL,Orissa Bengal Carrier Ltd
TRL,Taylormade Renewables Ltd
LEMONTREE,Lemon Tree Hotels Ltd
CHEMFAB,Chemfab Alkalis Ltd
HARDWYN,Hardwyn India Ltd
DLCL,Dr Lalchandani Labs Ltd
ORIENTELEC,Orient Electric Ltd
DHRUV,Dhruv Consultancy Services Ltd
AKSHAR,Akshar Spintex Ltd
INDOUS,Indo Us Bio-Tech Ltd
BSE500IETF,Icici Prudential Bse 500 Etf
INDOSTAR,Indostar Capital Finance Ltd
MILEFUR,Milestone Furniture Ltd
UHZAVERI,U. H. Zaveri Ltd
PARVATI,Parvati Sweetners And Power Ltd
MEGASTAR,Megastar Foods Ltd
INNOVATORS,Innovators Facade Systems Ltd
UCIL,Unifinz Capital India Ltd
ZIMLAB,Zim Laboratories Ltd
AFFORDABLE,Affordable Robotic & Automation Ltd
DOLLAR,Dollar Industries Ltd
NGIL,Nakoda Group Of Industries Ltd
PALMJEWELS,Palm Jewels Ltd
WAA,Waa Solar Ltd
ADANIGREEN,Adani Green Energy Ltd
UNICK,Unick Fix-A-Form And Printers Ltd
SOLARA,Solara Active Pharma Sciences Ltd
GAYAHWS,Gayatri Highways Ltd
RITES,Rites Ltd
FINEORG,Fine Organic Industries Ltd
VARROC,Varroc Engineering Ltd
RAJNISH,Rajnish Wellness Ltd
GUJWIND,Gujarat Winding Systems Ltd
STRAEXPO,Sophia Traexpo Ltd
RAWEDGE,Raw Edge Industrial Solutions Ltd
SUPERSHAKT,Supershakti Metaliks Ltd
ASHNI,Ashnisha Industries Ltd
RACONTEUR,Raconteur Global Resources Ltd
HDFCAMC,Hdfc Asset Management Company Ltd
VIVANTA,Vivanta Industries Ltd
FRATELLI,Fratelli Vineyards Ltd
CREDITACC,Creditaccess Grameen Ltd
AMINTAN,Amin Tannery Ltd
DEEP,Deep Polymers Ltd
SMEL,Sungold Media And Entertainment Ltd
NEXT50IETF,Icici Prudential Nifty Next 50 Etf
ASRL,Add-Shop Eretail Ltd
SPACEINCUBA,Space Incubatrics Technologies Ltd
SGIL,Synergy Green Industries Ltd
RANJEET,Ranjeet Mechatronics Ltd
IRCON,Ircon International Ltd
SKYGOLD,Sky Gold And Diamonds Ltd
SETFSN50,Sbi - Etf - Sensex Next 50
MACH,Mac Hotels Ltd
MANORAMA,Manorama Industries Ltd
INNOVATIVE,Innovative Ideals And Services (India) Ltd
AAVAS,Aavas Financiers Ltd
GRSE,Garden Reach Shipbuilders & Engineers Ltd
A1L,A-1 Ltd
DOLFIN,Dolfin Rubbers Ltd
SHUBHAM,Shubham Polyspin Ltd
AKI,Aki India Ltd
SUNRETAIL,Sun Retail Ltd
SMGOLD,S. M. Gold Ltd
VIVIDM,Vivid Mercantile Ltd
BCPL,Bcpl Railway Infrastructure Ltd
ATGL,Adani Total Gas Ltd
PHOSPHATE,The Phosphate Company Ltd
NIFTYETF,Mirae Asset Nifty 50 Etf (Man50Etf)
TECHNOE,Techno Electric & Engineering Company Ltd
RONI,Roni Households Ltd
SKIFL,Shree Krishna Infrastructure Ltd
DGL,Diksha Greens Ltd
ARYAN,Aryan Share And Stock Brokers Ltd
NIVAKA,Nivaka Fashions Ltd
DALBHARAT,Dalmia Bharat Ltd
ABSLNN50ET,Aditya Birla Sun Life Nifty Next 50 Etf
NILASPACES,Nila Spaces Ltd
SRD,Shankar Lal Rampal Dye-Chem Ltd
TREJHARA,Trejhara Solutions Ltd
DECCAN,Deccan Health Care Ltd
AXITA,Axita Cotton Ltd
KPIGREEN,Kpi Green Energy Ltd
HIKLASS,Hi-Klass Trading And Investment Ltd
RPSGVENT,Rpsg Ventures Ltd
SPENCERS,Spencers Retail Ltd
GLOSTERLTD,Gloster Ltd
XELPMOC,Xelpmoc Design And Tech Ltd
SPACAPS,Spa Capital Services Ltd
RITCO,Ritco Logistics Ltd
CHALET,Chalet Hotels Ltd
ANMOL,Anmol India Ltd
JONJUA,Jonjua Overseas Ltd
KRANTI,Kranti Industries Ltd
ANUP,The Anup Engineering Ltd
GLAAMUP,Glaam Up Jwel Ltd
ARVINDFASN,Arvind Fashions Ltd
MAHIP,Mahip Industries Ltd
SNXT50BETA,Uti Bse Sensex Next 50 Etf
JYOTIN,Jyot International Marketing Ltd
AGOL,Ashapuri Gold Ornament Ltd
AARTECH,Aartech Solonics Ltd
HBEL,Humming Bird Education Ltd
MSTCLTD,Mstc Ltd
ROOPSHRI,Roopshri Resorts Ltd
CHANDNIMACH,Chandni Machines Ltd
NSL,Northern Spirits Ltd
RVNL,Rail Vikas Nigam Ltd
METROPOLIS,Metropolis Healthcare Ltd
KPITTECH,Kpit Technologies Ltd
POLYCAB,Polycab India Ltd
VRFILMS,V R Films & Studios Ltd
VIKASLIFE,Vikas Lifecare Ltd
NEOGEN,Neogen Chemicals Ltd
GKP,G. K. P. Printing & Packaging Ltd
EVANS,Evans Electric Ltd
BMW,Bmw Industries Ltd
AEPL,Artemis Electricals And Projects Ltd
CHCL,Cian Healthcare Ltd
DEL,Dhanashree Electronics Ltd
HARISH,Harish Textile Engineers Ltd
PPL,Prakash Pipes Ltd
DGCONTENT,Digicontent Ltd
PARSHVA,Parshva Enterprises Ltd
ARL,Anand Rayons Ltd
SBC,Sbc Exports Ltd
INDIAMART,Indiamart Intermesh Ltd
CPML,City Pulse Multiventures Ltd
SKIEL,Sk International Export Ltd
DCMNVL,Dcm Nouvelle Ltd
BANKIETF,Icici Prudential Nifty Bank Etf
SNXT50BEES,Nippon India Etf S&P Bse Sensex Next 50
AFFLE,Affle 3I Ltd
PVTBANIETF,Icici Prudential Nifty Private Bank Etf
SPANDANA,Spandana Sphoorty Financial Ltd
SWSOLAR,Sterling And Wilson Renewable Energy Ltd
TRANSPACT,Transpact Enterprises Ltd
ALPHALOGIC,Alphalogic Techsys Ltd
NOVATEOR,Novateor Research Laboratories Ltd
360ONE,360 One Wam Ltd
IIFLCAPS,Iifl Capital Services Ltd
MUFIN,Mufin Green Finance Ltd
MISQUITA,Misquita Engineering Ltd
GALACTICO,Galactico Corporate Services Ltd
VEL,Vaxfab Enterprises Ltd
FLUOROCHEM,Gujarat Fluorochemicals Ltd
IRCTC,Indian Railway Catering And Tourism Corporation Ltd
GOBLIN,Goblin India Ltd
VISHWARAJ,Vishwaraj Sugar Industries Ltd
GREENPANEL,Greenpanel Industries Ltd
SHAHLON,Shahlon Silk Industries Ltd
ABSLBANETF,Aditya Birla Sun Life Nifty Bank Etf
MOUNT,Mount Housing And Infrastructure Ltd
ANUROOP,Anuroop Packaging Ltd
CSBBANK,Csb Bank Ltd
UJJIVANSFB,Ujjivan Small Finance Bank Ltd
HINDWAREAP,Hindware Home Innovation Ltd
EASUN,Easun Capital Markets Ltd
PRINCEPIPE,Prince Pipes And Fittings Ltd
VALENCIA,Valencia Nutrition Ltd
ASSAMENT,Assam Entrade Ltd
GIANLIFE,Gian Life Care Ltd
ARTEMISMED,Artemis Medicare Services Ltd
SUMICHEM,Sumitomo Chemical India Ltd
MIDCAPIETF,Icici Prudential Nifty Midcap 150 Etf
NEXT50,Mirae Asset Nifty Next 50 Etf (Manxt50Etf)
TRANWAY21,Tranway21 Technologies Ltd
VARDHANCFL,Vardhan Capital & Finance Ltd
UNIVPHOTO,Universus Photo Imagings Ltd
CBPL,Chandra Bhagat Pharma Ltd
OCTAVIUSPL,Octavius Plantations Ltd
COHANCE,Cohance Lifesciences Ltd
SMAUTO,Sm Auto Stamping Ltd
SBICARD,Sbi Cards And Payment Services Ltd
08MPD,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Monthly Dividend Plan(Issue Price: 0.01)
08ADR,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Dividend Plan(Issue Price: 0.01)
08MPR,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Monthly Dividend Plan(Issue Price: 0.01)
08AMD,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Monthly Dividend Plan(Issue Price: 0.01)
08AMR,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Monthly Dividend Plan(Issue Price: 0.01)
08BPB,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Bonus Plan(Issue Price: 0.01)
08GPG,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Growth Plan(Issue Price: 0.01)
08ABB,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Bonus Plan(Issue Price: 0.01)
08QPD,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Quarterly Dividend Plan(Issue Price: 0.01)
08AGG,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Growth Plan(Issue Price: 0.01)
08QPR,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Quarterly Dividend Plan(Issue Price: 0.01)
08AQD,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Quarterly Dividend Plan(Issue Price: 0.01)
08DPD,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Dividend Plan(Issue Price: 0.01)
08AQR,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Quarterly Dividend Plan(Issue Price: 0.01)
08DPR,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Dividend Plan(Issue Price: 0.01)
08ADD,Nippon India Equity Savings Fund -  Segregated Portfolio 2 - Direct Dividend Plan(Issue Price: 0.01)
ROJL,Ro Jewels Ltd
COSPOWER,Cospower Engineering Ltd
11DPR,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Dividend Plandividend Reinvestment
11GPG,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Growth Plan Growth Optiongrowth
11MPD,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Monthly Dividend Plandividend Payout
11MPR,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Monthly Dividend Planreinvestment
11QPD,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Quarterly Dividend Plandividend Payout
11QPR,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Quarterly Dividend Planreinvestment
11ADD,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Plan Dividend Plandividend Payout
11ADR,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Plan Dividend Plandividend Reinvestment
11AGG,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Growth Plan Growth Optiongrowth
11AMD,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Monthly Dividend Plandividend Payout
11AMR,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Monthly Dividend Planreinvestment
11AQD,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Quarterly Dividend Plandividend Payout
11AQR,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Direct Quarterly Dividend Planreinvestment
11DPD,Nippon India Equity Hybrid Fund -  Segregated Portfolio 2Dividend Plandividend Payout
POWERINDIA,Hitachi Energy India Ltd
DJML,Dj Mediaprint & Logistics Ltd
NIRMITEE,Nirmitee Robotics India Ltd
NATURAL,Natural Biocon (India) Ltd
REGIS,Regis Industries Ltd
BILLWIN,Billwin Industries Ltd
AARTISURF,Aarti Surfactants Ltd
BONLON,Bonlon Industries Ltd
BOROLTD,Borosil Ltd
ROSSARI,Rossari Biotech Ltd
NDRAUTO,Ndr Auto Components Ltd
SBGLP,Suratwwala Business Group Ltd
ALPL30IETF,Icici Prudential Nifty Alpha Low- Volatility 30 Etf
MAXHEALTH,Max Healthcare Institute Ltd
ITIETF,Icici Prudential Nifty It Etf
MAXIND,Max India Ltd
HDFCNIFBAN,Hdfc Nifty Banking Etf
BANKBETA,Uti Nifty Bank Etf
HAPPSTMNDS,Happiest Minds Technologies Ltd
ROUTE,Route Mobile Ltd
SAMRATFORG,Samrat Forgings Ltd
ADVAIT,Advait Energy Transitions Ltd
ADL,Archidply Decor Ltd
CAMS,Computer Age Management Services Ltd
CHEMCON,Chemcon Speciality Chemicals Ltd
SECMARK,Secmark Consultancy Ltd
ANGELONE,Angel One Ltd
ATAM,Atam Valves Ltd
MAZDOCK,Mazagon Dock Shipbuilders Ltd
UTIAMC,Uti Asset Management Company Ltd
GMPL,G M Polyplast Ltd
LIKHITHA,Likhitha Infrastructure Ltd
VGIL,Veer Global Infraconstruction Ltd
HEMIPROP,Hemisphere Properties India Ltd
EQUITASBNK,Equitas Small Finance Bank Ltd
SHINEFASH,Shine Fashions (India) Ltd
GLAND,Gland Pharma Ltd
ESG,Mirae Asset Nifty 100 Esg Sector Leaders Etf
NETPIX,Net Pix Shorts Digital Media Ltd
RBA,Restaurant Brands Asia Ltd
TARC,Tarc Ltd
RVHL,Ravinder Heights Ltd
FAIRCHEMOR,Fairchem Organics Ltd
BECTORFOOD,Mrs. Bectors Food Specialities Ltd
AWHCL,Antony Waste Handling Cell Ltd
INFRABEES,Nippon India Etf Nifty Infrastructure Bees
RFLL,Rita Finance And Leasing Ltd
IRFC,Indian Railway Finance Corporation Ltd
INDIGOPNTS,Indigo Paints Ltd
HOMEFIRST,Home First Finance Company India Ltd
STOVEKRAFT,Stove Kraft Ltd
MRP,Mrp Agro Ltd
SMCGLOBAL,Smc Global Securities Ltd
NURECA,Nureca Ltd
RAILTEL,Railtel Corporation Of India Ltd
HERANBA,Heranba Industries Ltd
DAVANGERE,Davangere Sugar Company Ltd
DRCSYSTEMS,Drc Systems India Ltd
MTARTECH,Mtar Technologies Ltd
JUBLINGREA,Jubilant Ingrevia Ltd
EASEMYTRIP,Easy Trip Planners Ltd
KMEW,Knowledge Marine & Engineering Works Ltd
ANURAS,Anupam Rasayan India Ltd
CRAFTSMAN,Craftsman Automation Ltd
LXCHEM,Laxmi Organic Industries Ltd
KALYANKJIL,Kalyan Jewellers India Ltd
SURYODAY,Suryoday Small Finance Bank Ltd
NAZARA,Nazara Technologies Ltd
SUVIDHAA,Suvidhaa Infoserve Ltd
NIKSTECH,Niks Technology Ltd
UFBL,United Foodbrands Ltd
EKI,Eki Energy Services Ltd
RCAN,Rajeshwari Cans Ltd
JETMALL,Jetmall Spices And Masala Ltd
LODHA,Lodha Developers Ltd
DEEPINDS,Deep Industries Ltd
KGES,Kuberan Global Edu Solutions Ltd
MAFANG,Mirae Asset Nyse Fang+ Etf
HEALTHIETF,Icici Prudential Nifty Healthcare Etf
VINEETLAB,Vineet Laboratories Ltd
SHYAMMETL,Shyam Metalics And Energy Ltd
SONACOMS,Sona Blw Precision Forgings Ltd
DODLA,Dodla Dairy Ltd
KIMS,Krishna Institute Of Medical Sciences Ltd
ADESHWAR,Adeshwar Meditex Ltd
TIMESGREEN,Times Green Energy (India) Ltd
IPL,India Pesticides Ltd
FOCUS,Focus Business Solution Ltd
GRINFRA,G R Infraprojects Ltd
CLEAN,Clean Science And Technology Ltd
AAPLUSTRAD,Aa Plus Tradelink Ltd
ETERNAL,Eternal Ltd
TATVA,Tatva Chintan Pharma Chem Ltd
ALIVUS,Alivus Life Sciences Ltd
BFSI,Mirae Asset Nifty Financial Services Etf
GCSL,Gretex Corporate Services Ltd
ROLEXRINGS,Rolex Rings Ltd
FMCGIETF,Icici Prudential Nifty Fmcg Etf
EXXARO,Exxaro Tiles Ltd
KRSNAA,Krsnaa Diagnostics Ltd
WINDLAS,Windlas Biotech Ltd
DEVYANI,Devyani International Ltd
MOL,Meghmani Organics Ltd
EPIGRAL,Epigral Ltd
CARTRADE,Cartrade Tech Ltd
NUVOCO,Nuvoco Vistas Corporation Ltd
APTUS,Aptus Value Housing Finance India Ltd
CHEMPLASTS,Chemplast Sanmar Ltd
SHARPLINE,Sharpline Broadcast Ltd
AASHKA,Aashka Hospitals Ltd
AXISTECETF,Axis Nifty It Etf
AXISHCETF,Axis Nifty Healthcare Etf
ACUTAAS,Acutaas Chemicals Ltd
VIJAYA,Vijaya Diagnostic Centre Ltd
NBL,Naapbooks Ltd
POBS,Platinumone Business Services Ltd
AXISCETF,Axis Nifty India Consumption Etf
SANSERA,Sansera Engineering Ltd
PREVEST,Prevest Denpro Ltd
MARKOLINES,Markolines Pavement Technologies Ltd
MASPTOP50,Mirae Asset S&P 500 Top 50 Etf
SBLI,Sbl Infratech Ltd
PARAS,Paras Defence And Space Technologies Ltd
GETALONG,Getalong Enterprise Ltd
SVRL,Shri Venkatesh Refineries Ltd
ABSLAMC,Aditya Birla Sun Life Amc Ltd
PROMAX,Promax Power Ltd
SAMOR,Samor Reality Ltd
ADISHAKTI,Adishakti Loha And Ispat Ltd
CWD,Cwd Ltd
CONSUMIETF,Icici Prudential Nifty India Consumption Etf
NYKAA,Fsn E-Commerce Ventures Ltd
FINOPB,Fino Payments Bank Ltd
SJS,S.J.S. Enterprises Ltd
EQUAL50ADD,Dsp Nifty 50 Equal Weight Etf
SIGACHI,Sigachi Industries Ltd
POLICYBZR,Pb Fintech Ltd
SGFRL,Suyog Gurbaxani Funicular Ropeways Ltd
PAYTM,One 97 Communications Ltd
SAPPHIRE,Sapphire Foods India Ltd
LATENTVIEW,Latent View Analytics Ltd
TARSONS,Tarsons Products Ltd
OMNIPOTENT,Omnipotent Industries Ltd
GOCOLORS,Go Fashion (India) Ltd
DMR,Dmr Engineering Ltd
HITECH,Hi-Tech Pipes Ltd
STARHEALTH,Star Health And Allied Insurance Company Ltd
TEGA,Tega Industries Ltd
MAHKTECH,Mirae Asset Hang Seng Tech Etf
ANANDRATHI,Anand Rathi Wealth Ltd
ZODIAC,Zodiac Energy Ltd
RATEGAIN,Rategain Travel Technologies Ltd
SHRIRAMPPS,Shriram Properties Ltd
JETFREIGHT,Jet Freight Logistics Ltd
MAPMYINDIA,C.E. Info Systems Ltd
METROBRAND,Metro Brands Ltd
MEDPLUS,Medplus Health Services Ltd
DATAPATTNS,Data Patterns (India) Ltd
HPAL,Hp Adhesives Ltd
SUPRIYA,Supriya Lifescience Ltd
CLARA,Clara Industries Ltd
WITS,Wherrelz It Solutions Ltd
MONQ50,Motilal Oswal Nasdaq Q 50 Etf
MIDQ50ADD,Dsp Nifty Midcap 150 Quality 50 Etf
NIFTYADD,Dsp Nifty 50 Etf
CMSINFO,Cms Info Systems Ltd
BCONCEPTS,Brand Concepts Ltd
ASCENSIVE,Ascensive Educare Ltd
FABINO,Fabino Enterprises Ltd
WEL,Wonder Electricals Ltd
AUTOIETF,Icici Prudential Nifty Auto Etf
ALKOSIGN,Alkosign Ltd
MAKEINDIA,Mirae Asset Nifty India Manufacturing Etf
AWL,Awl Agri Business Ltd
QRIL,Quality Ro Industries Ltd
SSTL,Safa Systems & Technologies Ltd
DEVIT,Dev Information Technology Ltd
MANYAVAR,Vedant Fashions Ltd
SPITZE,Maruti Interior Products Ltd
MOMOMENTUM,Motilal Oswal Nifty 200 Momentum 30 Etf
SOFTTECH,Softtech Engineers Ltd
TECH,Aditya Birla Sunlife Nifty It Etf
HEALTHY,Aditya Birla Sun Life Nifty Healthcare Etf
BSLNIFTY,Aditya Birla Sun Life Nifty 50 Etf
EKENNIS,Ekennis Software Service Ltd
MIDCAPETF,Mirae Asset Nifty Midcap 150 Etf
EUREKAFORB,Eureka Forbes Ltd
GATEWAY,Gateway Distriparks Ltd
GMRP&UI,Gmr Power And Urban Infra Ltd
BCCL,Bhatia Colour Chem Ltd
MSUMI,Motherson Sumi Wiring India Ltd
ACHYUT,Achyut Healthcare Ltd
EVOQ,Evoq Remedies Ltd
MOLOWVOL,Motilal Oswal Bse Low Volatility Etf
AVROIND,Avro India Ltd
UMAEXPORTS,Uma Exports Ltd
VERANDA,Veranda Learning Solutions Ltd
SEML,Sunrise Efficient Marketing Ltd
DHYAANITR,Dhyaani Tradeventtures Ltd
HARIOMPIPE,Hariom Pipe Industries Ltd
EIGHTY,Eighty Jewellers Ltd
SFSL,Shashwat Furnishing Solutions Ltd
GLHRL,Global Longlife Hospital And Research Ltd
FONE4,Fone4 Communications (India) Ltd
NVENTURES,Nanavati Ventures Ltd
CAMPUS,Campus Activewear Ltd
RAINBOW,Rainbow Children'S Medicare Ltd
SILVERTUC,Silver Touch Technologies Ltd
LICI,Life Insurance Corporation Of India
PRUDENT,Prudent Corporate Advisory Services Ltd
VENUSPIPES,Venus Pipes & Tubes Ltd
DELHIVERY,Delhivery Ltd
PARADEEP,Paradeep Phosphates Ltd
TIERRA,Tierra Agrotech Ltd
ETHOSLTD,Ethos Ltd
EMUDHRA,Emudhra Ltd
AETHER,Aether Industries Ltd
WEWIN,We Win Ltd
SILVERPRL,Silver Pearl Hospitality & Luxury Spaces Ltd
SCARNOSE,Scarnose International Ltd
GOEL,Goel Food Products Ltd
MODIS,Modis Navnirman Ltd
